bedrooms,baths,floors_in_building,area_sqft,servant_quarters,kitchens,store_rooms,drawing_room,furnishing_score,agePossession,luxury_category,floor_category,price
1.0,1.0,19.0,163.2,0.0,1.0,1.0,0,47,0.0,2.0,1.0,0.85
1.0,2.0,8.0,734.4000000000001,0.0,1.0,0.0,1,38,3.0,1.0,2.0,3.6
1.0,1.0,8.0,544.0,0.0,1.0,0.0,0,31,4.0,1.0,2.0,2.75
3.0,3.0,8.0,1577.6,2.0,2.0,2.0,1,49,1.0,0.0,2.0,5.0
2.0,2.0,8.0,1088.0,0.0,1.0,0.0,1,49,1.0,0.0,2.0,3.0
2.0,2.0,8.0,1577.6,2.0,2.0,2.0,0,0,4.0,1.0,2.0,4.67
2.0,2.0,8.0,1278.4,0.0,1.0,0.0,1,39,1.0,2.0,2.0,3.67
1.0,1.0,8.0,761.5999999999999,2.0,2.0,2.0,1,22,1.0,1.0,2.0,2.1
2.0,2.0,8.0,1196.8000000000002,0.0,1.0,0.0,1,22,1.0,2.0,2.0,3.1
2.0,1.0,3.0,408.0,0.0,1.0,0.0,1,49,5.0,3.0,0.0,1.89
1.0,1.0,3.0,408.0,1.0,1.0,1.0,1,49,5.0,3.0,0.0,1.89
1.0,1.0,3.0,489.6,0.0,1.0,1.0,1,49,5.0,3.0,2.0,1.55
2.0,1.0,3.0,408.0,0.0,1.0,0.0,1,49,5.0,3.0,0.0,1.89
1.0,1.0,3.0,489.6,1.0,2.0,1.0,1,49,5.0,3.0,2.0,1.55
2.0,2.0,8.0,1441.6,0.0,1.0,1.0,1,22,1.0,1.0,2.0,4.2
3.0,3.0,1.0,2148.8,0.0,1.0,1.0,1,49,1.0,3.0,1.0,4.99
3.0,4.0,8.0,2148.8,0.0,3.0,0.0,1,22,1.0,1.0,2.0,5.0
1.0,1.0,8.0,299.20000000000005,0.0,1.0,0.0,1,47,4.0,0.0,2.0,1.1
1.0,1.0,11.0,761.5999999999999,1.0,2.0,2.0,1,49,1.0,3.0,1.0,1.59
1.0,1.0,4.0,761.5999999999999,2.0,1.0,1.0,1,49,1.0,3.0,0.0,1.55
1.0,1.0,11.0,489.6,1.0,1.0,1.0,1,49,4.0,3.0,2.0,0.9
2.0,2.0,11.0,1196.8000000000002,0.0,1.0,0.0,1,49,4.0,0.0,2.0,4.65
1.0,1.0,8.0,435.2000000000001,1.0,2.0,1.0,1,49,1.0,0.0,2.0,0.9
2.0,2.0,12.0,843.2,0.0,1.0,0.0,0,47,3.0,1.0,0.0,1.7
1.0,1.0,11.0,761.5999999999999,1.0,1.0,1.0,1,49,4.0,3.0,2.0,0.8
1.0,1.0,8.0,761.5999999999999,0.0,1.0,1.0,1,49,1.0,0.0,2.0,2.08
3.0,3.0,8.0,3916.8,0.0,1.0,0.0,1,39,1.0,0.0,2.0,11.95
2.0,2.0,1.0,2420.8,0.0,1.0,0.0,1,49,1.0,0.0,2.0,6.25
1.0,1.0,9.0,652.8,1.0,1.0,1.0,1,49,1.0,0.0,1.0,1.85
2.0,2.0,8.0,1196.8000000000002,0.0,1.0,0.0,1,39,1.0,2.0,2.0,3.28
2.0,2.0,6.0,1196.8000000000002,0.0,1.0,0.0,1,49,1.0,3.0,2.0,2.55
1.0,2.0,8.0,897.5999999999999,0.0,1.0,0.0,1,49,1.0,0.0,2.0,1.8
1.0,1.0,8.0,816.0,0.0,1.0,0.0,1,49,1.0,0.0,2.0,1.6
1.0,1.0,4.0,843.2,0.0,1.0,0.0,1,49,1.0,3.0,2.0,1.55
1.0,1.0,21.0,380.8,0.0,1.0,0.0,0,49,1.0,0.0,2.0,0.45
1.0,1.0,12.0,326.4,0.0,1.0,0.0,1,49,1.0,3.0,2.0,0.6
1.0,1.0,22.0,734.4000000000001,0.0,1.0,0.0,1,49,1.0,0.0,2.0,1.4
1.0,1.0,8.0,544.0,0.0,1.0,0.0,1,49,5.0,0.0,2.0,2.0
1.0,1.0,8.0,136.0,0.0,1.0,0.0,1,49,1.0,3.0,2.0,0.63
1.0,1.0,8.0,516.8,0.0,1.0,0.0,1,32,1.0,2.0,2.0,1.94
1.0,1.0,8.0,843.2,1.0,1.0,1.0,1,49,5.0,3.0,2.0,1.97
1.0,1.0,8.0,489.6,1.0,2.0,1.0,1,49,1.0,3.0,2.0,1.52
2.0,2.0,8.0,1387.1999999999998,0.0,1.0,1.0,1,49,5.0,0.0,2.0,4.48
1.0,1.0,8.0,489.6,0.0,2.0,0.0,1,49,5.0,3.0,2.0,2.69
1.0,1.0,8.0,435.2000000000001,1.0,2.0,1.0,1,49,5.0,0.0,2.0,0.608
1.0,1.0,8.0,625.5999999999999,0.0,1.0,0.0,1,49,5.0,0.0,2.0,2.49
1.0,1.0,8.0,244.8,1.0,1.0,1.0,1,49,5.0,3.0,2.0,0.7489
1.0,1.0,8.0,163.2,2.0,1.0,1.0,1,49,5.0,0.0,2.0,0.8678
1.0,1.0,17.0,843.2,1.0,3.0,1.0,1,49,1.0,3.0,2.0,1.45
2.0,2.0,11.0,1115.1999999999998,0.0,1.0,1.0,1,49,4.0,3.0,2.0,1.1
1.0,1.0,4.0,816.0,1.0,1.0,3.0,1,49,3.0,3.0,0.0,1.45
2.0,2.0,8.0,1468.8000000000002,0.0,1.0,1.0,1,49,4.0,0.0,2.0,3.69
1.0,1.0,21.0,299.20000000000005,2.0,2.0,2.0,1,49,4.0,0.0,2.0,0.6
3.0,3.0,15.0,2312.0,1.0,2.0,1.0,1,49,4.0,3.0,0.0,2.1
1.0,1.0,6.0,897.5999999999999,1.0,1.0,1.0,1,49,1.0,3.0,2.0,2.3
1.0,1.0,21.0,299.20000000000005,0.0,1.0,0.0,1,49,1.0,0.0,0.0,1.0
2.0,1.0,8.0,598.4000000000001,2.0,2.0,2.0,1,49,1.0,0.0,2.0,1.02
1.0,2.0,8.0,761.5999999999999,2.0,2.0,2.0,1,49,1.0,3.0,2.0,2.3
2.0,2.0,9.0,2420.8,0.0,1.0,0.0,1,49,1.0,3.0,2.0,8.0
3.0,4.0,14.0,2176.0,2.0,2.0,2.0,1,49,1.0,3.0,1.0,6.5
4.0,5.0,4.0,2665.6000000000004,1.0,1.0,1.0,1,49,3.0,3.0,2.0,7.74
2.0,2.0,7.0,2312.0,2.0,1.0,2.0,1,49,3.0,3.0,2.0,5.25
0.0,1.0,8.0,435.2000000000001,0.0,1.0,0.0,1,49,1.0,0.0,2.0,1.3
1.0,1.0,3.0,408.0,0.0,1.0,0.0,1,49,5.0,3.0,0.0,1.89
1.0,1.0,3.0,489.6,1.0,1.0,1.0,1,49,5.0,3.0,2.0,1.55
2.0,1.0,3.0,435.2000000000001,0.0,1.0,1.0,1,49,5.0,3.0,0.0,1.4
2.0,2.0,12.0,489.6,0.0,1.0,0.0,1,49,3.0,0.0,0.0,1.71
2.0,1.0,19.0,979.2,0.0,1.0,1.0,1,49,5.0,3.0,0.0,0.8
1.0,1.0,8.0,353.6,1.0,1.0,1.0,0,33,4.0,2.0,2.0,0.6
3.0,3.0,3.0,2176.0,1.0,1.0,1.0,1,49,1.0,3.0,2.0,2.0
1.0,1.0,8.0,353.6,1.0,1.0,1.0,1,33,4.0,2.0,2.0,0.6
1.0,1.0,8.0,734.4000000000001,2.0,1.0,1.0,1,49,1.0,3.0,0.0,1.1
1.0,1.0,21.0,353.6,0.0,1.0,0.0,1,49,1.0,3.0,2.0,0.47
1.0,1.0,5.0,326.4,0.0,1.0,0.0,1,49,1.0,3.0,1.0,0.49
1.0,1.0,8.0,435.2000000000001,0.0,1.0,1.0,1,49,4.0,3.0,1.0,0.42
2.0,2.0,11.0,1196.8000000000002,0.0,1.0,0.0,1,47,4.0,0.0,2.0,2.2
4.0,5.0,8.0,2665.6000000000004,1.0,1.0,2.0,1,49,1.0,0.0,2.0,7.25
1.0,1.0,8.0,1115.1999999999998,0.0,1.0,1.0,1,49,1.0,3.0,2.0,2.3
1.0,1.0,15.0,1441.6,1.0,1.0,1.0,1,49,1.0,0.0,2.0,4.5
2.0,2.0,8.0,1822.4,0.0,2.0,0.0,1,49,1.0,0.0,2.0,4.78
2.0,2.0,8.0,1115.1999999999998,1.0,1.0,0.0,0,0,4.0,1.0,2.0,2.7
2.0,2.0,8.0,1196.8000000000002,1.0,1.0,1.0,1,49,3.0,0.0,1.0,4.71
1.0,1.0,8.0,761.5999999999999,1.0,1.0,1.0,0,47,4.0,1.0,2.0,3.03
1.0,2.0,1.0,1196.8000000000002,1.0,1.0,1.0,1,39,0.0,0.0,1.0,4.46
2.0,3.0,8.0,1251.1999999999998,1.0,1.0,1.0,1,49,3.0,3.0,2.0,3.25
1.0,1.0,9.0,897.5999999999999,1.0,1.0,1.0,1,49,1.0,3.0,2.0,2.35
4.0,5.0,8.0,2665.6000000000004,1.0,1.0,1.0,1,49,3.0,0.0,2.0,6.86
1.0,2.0,5.0,1632.0,0.0,1.0,0.0,1,49,2.0,0.0,1.0,3.95
3.0,4.0,10.0,3916.8,0.0,1.0,0.0,1,49,3.0,3.0,2.0,9.5
2.0,2.0,11.0,1577.6,1.0,1.0,1.0,1,49,1.0,3.0,1.0,2.2
2.0,2.0,11.0,1196.8000000000002,1.0,1.0,1.0,1,49,1.0,3.0,1.0,3.13
1.0,1.0,6.0,598.4000000000001,1.0,1.0,1.0,1,49,1.0,3.0,1.0,1.25
1.0,1.0,11.0,1033.6,0.0,2.0,0.0,1,49,1.0,3.0,1.0,2.35
2.0,1.0,19.0,326.4,0.0,1.0,0.0,1,49,1.0,3.0,2.0,1.01
1.0,1.0,8.0,326.4,1.0,2.0,1.0,1,33,4.0,2.0,2.0,0.75
2.0,2.0,8.0,1849.6,1.0,1.0,1.0,1,31,4.0,1.0,2.0,4.5
1.0,1.0,8.0,489.6,0.0,1.0,0.0,1,49,1.0,3.0,2.0,1.25
2.0,2.0,8.0,1849.6,0.0,2.0,1.0,1,49,1.0,3.0,2.0,3.4
2.0,2.0,8.0,1115.1999999999998,0.0,1.0,0.0,1,49,2.0,2.0,2.0,4.25
2.0,2.0,8.0,1441.6,0.0,1.0,0.0,1,37,1.0,1.0,2.0,2.89
1.0,1.0,8.0,272.0,1.0,1.0,1.0,1,33,1.0,1.0,2.0,0.66
1.0,1.0,8.0,326.4,0.0,1.0,0.0,1,49,1.0,3.0,2.0,0.79
3.0,4.0,4.0,2420.8,1.0,1.0,1.0,1,49,3.0,0.0,2.0,4.5
1.0,1.0,8.0,408.0,0.0,1.0,0.0,0,0,4.0,1.0,2.0,1.02
1.0,2.0,19.0,897.5999999999999,0.0,1.0,0.0,1,49,1.0,3.0,2.0,1.8
1.0,1.0,6.0,489.6,0.0,1.0,1.0,0,47,1.0,1.0,2.0,1.29
1.0,2.0,6.0,843.2,1.0,1.0,1.0,0,47,1.0,1.0,2.0,2.0
1.0,1.0,12.0,652.8,1.0,2.0,1.0,1,49,3.0,3.0,2.0,1.61
1.0,1.0,10.0,652.8,1.0,1.0,1.0,1,49,1.0,3.0,2.0,1.63
3.0,3.0,1.0,1523.1999999999998,0.0,1.0,0.0,1,39,4.0,0.0,1.0,4.75
4.0,5.0,8.0,2665.6000000000004,1.0,1.0,0.0,1,49,1.0,0.0,2.0,7.74
2.0,2.0,8.0,1224.0,1.0,1.0,0.0,1,0,4.0,1.0,2.0,2.85
1.0,1.0,6.0,544.0,0.0,1.0,0.0,1,47,1.0,2.0,2.0,1.59
1.0,1.0,8.0,190.4,0.0,1.0,0.0,1,49,3.0,3.0,0.0,0.71
1.0,1.0,6.0,843.2,0.0,1.0,0.0,1,49,1.0,3.0,1.0,1.54
2.0,2.0,3.0,1251.1999999999998,0.0,2.0,0.0,1,49,1.0,3.0,2.0,2.85
1.0,1.0,8.0,598.4000000000001,0.0,2.0,1.0,1,49,1.0,3.0,2.0,2.45
1.0,1.0,12.0,598.4000000000001,0.0,1.0,0.0,1,49,1.0,3.0,2.0,1.1
1.0,1.0,11.0,489.6,0.0,1.0,0.0,1,49,1.0,3.0,2.0,0.7
1.0,1.0,8.0,353.6,0.0,1.0,0.0,1,49,1.0,3.0,2.0,1.19
1.0,1.0,8.0,190.4,0.0,1.0,0.0,1,49,1.0,3.0,2.0,0.5
2.0,2.0,11.0,870.4000000000001,0.0,1.0,0.0,0,49,1.0,3.0,2.0,1.48
2.0,2.0,5.0,1115.1999999999998,1.0,2.0,1.0,1,49,1.0,0.0,2.0,3.43
1.0,1.0,8.0,843.2,0.0,1.0,0.0,1,49,1.0,2.0,2.0,1.97
1.0,1.0,8.0,190.4,0.0,1.0,0.0,1,49,1.0,0.0,2.0,0.49
1.0,1.0,8.0,544.0,1.0,2.0,1.0,1,49,5.0,3.0,2.0,2.89
2.0,2.0,6.0,979.2,0.0,1.0,0.0,1,49,1.0,0.0,2.0,2.34
1.0,1.0,8.0,598.4000000000001,1.0,2.0,1.0,1,49,5.0,3.0,2.0,1.3
1.0,1.0,8.0,435.2000000000001,0.0,1.0,0.0,1,49,5.0,0.0,2.0,0.9
1.0,2.0,8.0,1632.0,1.0,1.0,1.0,1,49,4.0,3.0,2.0,4.9
1.0,1.0,8.0,489.6,1.0,2.0,1.0,1,49,1.0,0.0,2.0,1.4
1.0,1.0,8.0,163.2,0.0,1.0,0.0,1,49,1.0,3.0,2.0,0.75
3.0,4.0,4.0,2230.4,1.0,2.0,2.0,1,49,1.0,3.0,2.0,3.75
3.0,3.0,8.0,1523.1999999999998,2.0,2.0,2.0,1,49,1.0,3.0,2.0,4.6
1.0,1.0,8.0,870.4000000000001,0.0,2.0,0.0,1,49,5.0,0.0,2.0,2.04
1.0,1.0,8.0,190.4,0.0,1.0,0.0,1,49,1.0,1.0,2.0,0.85
1.0,1.0,8.0,489.6,0.0,1.0,0.0,1,49,1.0,3.0,2.0,1.4
2.0,2.0,8.0,1088.0,0.0,1.0,0.0,1,49,1.0,0.0,2.0,3.95
1.0,1.0,6.0,924.8,0.0,1.0,2.0,0,47,5.0,1.0,2.0,2.4
2.0,3.0,11.0,1196.8000000000002,1.0,2.0,1.0,1,49,1.0,3.0,2.0,4.0
2.0,1.0,8.0,952.0,2.0,3.0,1.0,1,49,3.0,2.0,2.0,1.8
1.0,1.0,8.0,734.4000000000001,0.0,1.0,0.0,1,49,1.0,0.0,2.0,1.81
2.0,1.0,8.0,544.0,1.0,2.0,1.0,1,40,1.0,2.0,2.0,0.98
2.0,2.0,33.0,924.8,1.0,1.0,1.0,1,39,5.0,0.0,0.0,3.85
1.0,1.0,33.0,544.0,1.0,1.0,1.0,0,37,5.0,1.0,0.0,2.65
1.0,1.0,13.0,516.8,1.0,1.0,1.0,1,49,1.0,0.0,2.0,1.55
2.0,1.0,19.0,625.5999999999999,1.0,1.0,2.0,1,49,1.0,3.0,2.0,1.2
1.0,1.0,11.0,516.8,0.0,1.0,0.0,1,49,1.0,3.0,2.0,1.65
2.0,2.0,8.0,1196.8000000000002,0.0,1.0,1.0,1,39,1.0,2.0,2.0,2.55
1.0,2.0,14.0,1441.6,1.0,1.0,1.0,1,39,1.0,3.0,2.0,3.49
2.0,3.0,8.0,2665.6000000000004,1.0,1.0,1.0,1,0,4.0,1.0,2.0,5.4
2.0,2.0,10.0,1278.4,1.0,1.0,1.0,1,49,1.0,3.0,2.0,2.85
2.0,3.0,15.0,1849.6,0.0,1.0,0.0,1,49,3.0,3.0,1.0,4.74
2.0,2.0,15.0,1224.0,2.0,1.0,2.0,1,49,3.0,0.0,2.0,2.8
2.0,2.0,11.0,1251.1999999999998,0.0,1.0,2.0,1,39,1.0,2.0,2.0,2.65
2.0,2.0,11.0,1332.8000000000002,1.0,1.0,1.0,1,49,1.0,0.0,2.0,3.0
3.0,3.0,6.0,2203.2,0.0,1.0,0.0,1,39,1.0,0.0,2.0,3.97
1.0,2.0,21.0,353.6,0.0,1.0,0.0,1,49,3.0,0.0,2.0,0.9854
1.0,2.0,6.0,1468.8000000000002,0.0,1.0,0.0,1,39,4.0,0.0,2.0,3.85
1.0,2.0,19.0,353.6,0.0,1.0,0.0,1,47,1.0,2.0,2.0,0.8945000000000001
1.0,1.0,33.0,544.0,1.0,2.0,1.0,1,47,4.0,0.0,0.0,1.95
2.0,2.0,15.0,1360.0,0.0,1.0,0.0,1,49,1.0,0.0,2.0,2.06
1.0,2.0,33.0,544.0,2.0,1.0,1.0,1,49,4.0,0.0,0.0,1.95
2.0,2.0,8.0,1278.4,1.0,1.0,1.0,1,49,1.0,2.0,2.0,2.15
1.0,1.0,8.0,435.2000000000001,0.0,1.0,0.0,1,40,1.0,2.0,0.0,0.75
2.0,2.0,8.0,1196.8000000000002,2.0,1.0,2.0,1,49,1.0,0.0,2.0,1.1
1.0,1.0,12.0,761.5999999999999,0.0,1.0,1.0,1,49,3.0,3.0,0.0,1.1
1.0,1.0,8.0,299.20000000000005,0.0,1.0,0.0,1,49,1.0,0.0,2.0,0.9
2.0,2.0,8.0,1196.8000000000002,0.0,1.0,0.0,0,23,1.0,2.0,2.0,2.4
1.0,1.0,8.0,598.4000000000001,1.0,2.0,1.0,1,49,1.0,3.0,2.0,0.88
1.0,1.0,9.0,462.4,0.0,1.0,0.0,1,49,1.0,3.0,2.0,1.0
1.0,2.0,8.0,625.5999999999999,1.0,1.0,1.0,1,49,1.0,2.0,2.0,2.1
1.0,1.0,6.0,734.4000000000001,0.0,1.0,0.0,1,49,3.0,3.0,2.0,2.75
2.0,2.0,6.0,924.8,0.0,1.0,0.0,1,49,1.0,0.0,0.0,3.81
1.0,1.0,8.0,870.4000000000001,1.0,1.0,1.0,1,49,4.0,2.0,2.0,1.94
1.0,1.0,8.0,544.0,2.0,2.0,2.0,0,32,4.0,2.0,0.0,2.66
2.0,2.0,8.0,435.2000000000001,1.0,1.0,1.0,0,49,4.0,0.0,2.0,2.42
2.0,2.0,8.0,1387.1999999999998,0.0,1.0,0.0,1,49,1.0,3.0,2.0,4.48
1.0,1.0,8.0,217.6,0.0,1.0,0.0,1,49,4.0,3.0,2.0,1.02
1.0,1.0,8.0,136.0,0.0,1.0,0.0,1,49,1.0,3.0,2.0,0.7751
2.0,2.0,8.0,1196.8000000000002,0.0,1.0,0.0,1,42,4.0,0.0,2.0,4.55
2.0,2.0,8.0,1033.6,0.0,1.0,0.0,0,49,1.0,0.0,2.0,2.85
1.0,2.0,33.0,652.8,0.0,1.0,0.0,1,49,5.0,3.0,2.0,1.85
1.0,1.0,11.0,761.5999999999999,0.0,1.0,0.0,1,49,1.0,3.0,2.0,2.42
2.0,3.0,6.0,2529.6000000000004,0.0,1.0,0.0,1,33,3.0,2.0,1.0,5.65
2.0,3.0,6.0,1740.8000000000002,0.0,1.0,0.0,0,38,1.0,1.0,1.0,4.0
1.0,1.0,8.0,217.6,0.0,1.0,0.0,1,49,5.0,0.0,2.0,1.01
1.0,1.0,8.0,571.2,0.0,1.0,0.0,1,49,5.0,2.0,2.0,2.44
1.0,1.0,8.0,544.0,0.0,1.0,0.0,1,49,5.0,0.0,2.0,3.1
1.0,1.0,8.0,544.0,0.0,1.0,0.0,1,49,5.0,0.0,2.0,2.86
1.0,1.0,8.0,544.0,0.0,1.0,0.0,1,49,5.0,3.0,2.0,2.85
1.0,1.0,8.0,761.5999999999999,0.0,1.0,0.0,1,49,5.0,0.0,2.0,2.7
1.0,1.0,8.0,761.5999999999999,0.0,1.0,0.0,0,0,4.0,1.0,2.0,2.7
1.0,1.0,8.0,544.0,0.0,1.0,1.0,1,49,5.0,2.0,2.0,2.85
2.0,1.0,8.0,544.0,1.0,1.0,1.0,1,49,5.0,3.0,2.0,2.89
1.0,1.0,8.0,571.2,0.0,2.0,1.0,1,49,5.0,3.0,2.0,2.91
3.0,4.0,8.0,1196.8000000000002,1.0,1.0,1.0,1,49,5.0,0.0,2.0,5.03
1.0,1.0,8.0,897.5999999999999,1.0,1.0,1.0,1,49,1.0,3.0,2.0,3.0
1.0,1.0,8.0,571.2,0.0,1.0,0.0,1,49,5.0,3.0,2.0,1.87
1.0,1.0,8.0,163.2,1.0,1.0,0.0,1,49,5.0,3.0,2.0,0.8678
2.0,2.0,6.0,1523.1999999999998,1.0,2.0,0.0,1,49,1.0,0.0,2.0,3.0
1.0,1.0,11.0,734.4000000000001,0.0,1.0,0.0,1,49,3.0,0.0,1.0,1.95
1.0,1.0,34.0,788.8,1.0,2.0,2.0,1,49,1.0,2.0,0.0,2.45
3.0,3.0,8.0,1523.1999999999998,1.0,1.0,1.0,1,49,2.0,2.0,2.0,4.9
1.0,1.0,8.0,598.4000000000001,1.0,1.0,1.0,1,49,1.0,0.0,2.0,1.98
3.0,3.0,8.0,2420.8,0.0,1.0,0.0,0,9,1.0,1.0,2.0,6.0
1.0,1.0,8.0,108.8,0.0,1.0,1.0,1,33,4.0,2.0,2.0,0.6
2.0,2.0,8.0,843.2,1.0,1.0,1.0,1,30,1.0,2.0,2.0,1.9
1.0,1.0,8.0,761.5999999999999,0.0,1.0,0.0,1,49,1.0,0.0,2.0,1.32
3.0,3.0,8.0,1033.6,0.0,1.0,1.0,0,9,4.0,2.0,2.0,3.3
1.0,1.0,8.0,544.0,1.0,1.0,1.0,1,49,2.0,3.0,2.0,2.55
1.0,1.0,8.0,761.5999999999999,0.0,1.0,0.0,1,49,1.0,3.0,2.0,1.65
1.0,1.0,8.0,843.2,0.0,1.0,0.0,1,49,1.0,3.0,2.0,1.86
1.0,1.0,2.0,598.4000000000001,0.0,2.0,0.0,1,40,2.0,0.0,2.0,1.4
2.0,2.0,8.0,1251.1999999999998,0.0,1.0,0.0,1,39,1.0,0.0,2.0,2.75
2.0,2.0,8.0,1441.6,0.0,1.0,0.0,1,39,4.0,0.0,2.0,4.0
2.0,3.0,11.0,1278.4,0.0,1.0,0.0,1,49,1.0,3.0,2.0,3.25
1.0,2.0,33.0,734.4000000000001,0.0,1.0,0.0,1,47,1.0,1.0,0.0,1.0
1.0,2.0,33.0,680.0,0.0,1.0,0.0,1,49,1.0,0.0,0.0,2.13
2.0,2.0,8.0,1332.8000000000002,1.0,1.0,1.0,1,33,4.0,2.0,2.0,2.9
1.0,1.0,19.0,217.6,0.0,1.0,0.0,1,49,3.0,0.0,2.0,0.7425
1.0,1.0,21.0,108.8,0.0,1.0,0.0,1,49,4.0,2.0,2.0,0.5085000000000001
1.0,1.0,33.0,544.0,0.0,1.0,0.0,0,47,5.0,1.0,0.0,2.5
1.0,1.0,33.0,544.0,1.0,1.0,0.0,0,47,5.0,1.0,0.0,1.7
1.0,1.0,11.0,516.8,0.0,1.0,0.0,0,49,1.0,2.0,2.0,1.52
1.0,1.0,14.0,625.5999999999999,0.0,1.0,0.0,1,47,1.0,0.0,2.0,1.29
1.0,1.0,9.0,489.6,0.0,1.0,1.0,1,24,1.0,2.0,2.0,1.35
1.0,1.0,8.0,435.2000000000001,0.0,1.0,0.0,0,0,4.0,1.0,2.0,1.43
2.0,3.0,6.0,1332.8000000000002,3.0,3.0,3.0,0,49,1.0,2.0,2.0,2.0
1.0,1.0,21.0,435.2000000000001,1.0,1.0,1.0,1,49,1.0,2.0,2.0,0.95
2.0,3.0,11.0,1251.1999999999998,0.0,1.0,0.0,0,40,1.0,1.0,2.0,1.3
1.0,1.0,11.0,680.0,1.0,1.0,0.0,0,15,5.0,1.0,2.0,2.42
2.0,3.0,11.0,1360.0,0.0,1.0,0.0,0,39,1.0,2.0,2.0,3.75
1.0,1.0,6.0,843.2,1.0,1.0,1.0,0,47,5.0,1.0,2.0,1.99
1.0,1.0,11.0,489.6,0.0,1.0,0.0,0,37,1.0,2.0,2.0,2.03
3.0,3.0,6.0,2284.8,0.0,2.0,1.0,0,25,5.0,1.0,2.0,5.39
1.0,1.0,33.0,544.0,1.0,2.0,1.0,1,49,5.0,3.0,2.0,2.65
2.0,2.0,11.0,1387.1999999999998,0.0,1.0,1.0,0,15,5.0,1.0,2.0,4.52
2.0,3.0,9.0,1251.1999999999998,2.0,1.0,2.0,1,49,1.0,2.0,2.0,2.56
2.0,2.0,6.0,408.0,1.0,1.0,0.0,1,39,1.0,3.0,2.0,1.3
1.0,1.0,8.0,652.8,1.0,1.0,1.0,1,0,4.0,1.0,2.0,2.14
2.0,2.0,6.0,1768.0,0.0,1.0,0.0,1,49,5.0,0.0,2.0,3.8
1.0,1.0,33.0,625.5999999999999,1.0,1.0,0.0,0,49,5.0,2.0,0.0,2.5
2.0,2.0,12.0,1115.1999999999998,1.0,2.0,1.0,1,31,3.0,2.0,1.0,2.5
1.0,1.0,30.0,217.6,1.0,1.0,1.0,1,49,5.0,3.0,0.0,1.09
1.0,1.0,6.0,843.2,0.0,1.0,0.0,1,49,5.0,3.0,0.0,1.8
1.0,1.0,30.0,489.6,1.0,2.0,1.0,1,49,5.0,3.0,0.0,1.55
2.0,2.0,33.0,924.8,0.0,1.0,0.0,0,49,5.0,3.0,0.0,4.0
3.0,3.0,33.0,1387.1999999999998,2.0,2.0,1.0,1,49,5.0,3.0,0.0,5.0
1.0,1.0,30.0,190.4,0.0,1.0,0.0,0,49,5.0,0.0,0.0,0.75
1.0,1.0,33.0,544.0,1.0,1.0,1.0,1,49,5.0,3.0,0.0,2.7
1.0,1.0,22.0,544.0,0.0,1.0,0.0,1,39,5.0,0.0,0.0,1.6
2.0,1.0,8.0,544.0,1.0,1.0,1.0,1,49,5.0,0.0,2.0,2.89
1.0,1.0,8.0,272.0,0.0,1.0,0.0,1,49,5.0,0.0,2.0,1.43
1.0,2.0,5.0,652.8,0.0,1.0,0.0,1,49,3.0,0.0,2.0,1.6
1.0,1.0,8.0,544.0,0.0,1.0,0.0,1,49,5.0,0.0,2.0,2.95
2.0,1.0,11.0,707.2,0.0,1.0,1.0,1,49,1.0,0.0,2.0,2.61
1.0,1.0,5.0,843.2,0.0,1.0,0.0,0,26,0.0,1.0,2.0,2.4
2.0,3.0,7.0,1931.2,1.0,1.0,0.0,1,47,1.0,3.0,2.0,5.6
1.0,1.0,19.0,108.8,0.0,1.0,0.0,1,49,5.0,3.0,2.0,0.618
2.0,1.0,8.0,489.6,0.0,1.0,0.0,1,49,1.0,3.0,2.0,1.5
1.0,1.0,8.0,680.0,0.0,2.0,0.0,1,39,4.0,0.0,2.0,3.88
1.0,1.0,8.0,299.20000000000005,0.0,1.0,1.0,1,49,5.0,3.0,2.0,0.6
2.0,2.0,14.0,1196.8000000000002,0.0,1.0,0.0,1,49,1.0,3.0,2.0,2.38
2.0,2.0,14.0,1251.1999999999998,2.0,2.0,2.0,1,49,1.0,3.0,2.0,2.5
1.0,1.0,18.0,489.6,0.0,1.0,0.0,0,47,1.0,1.0,2.0,1.33
2.0,2.0,8.0,1196.8000000000002,1.0,1.0,1.0,1,49,1.0,0.0,2.0,4.3
3.0,4.0,8.0,2203.2,1.0,1.0,1.0,1,39,2.0,1.0,2.0,4.2
2.0,3.0,8.0,1142.4,0.0,1.0,0.0,1,49,1.0,1.0,2.0,4.15
2.0,2.0,11.0,1196.8000000000002,1.0,1.0,1.0,1,49,3.0,0.0,2.0,2.5
1.0,1.0,8.0,734.4000000000001,0.0,1.0,0.0,1,49,4.0,0.0,2.0,0.57
1.0,1.0,8.0,598.4000000000001,1.0,1.0,1.0,1,18,1.0,1.0,2.0,0.7
2.0,2.0,3.0,1060.8,0.0,1.0,0.0,1,49,1.0,3.0,1.0,0.8
2.0,2.0,3.0,1115.1999999999998,5.0,2.0,0.0,1,49,1.0,0.0,1.0,0.84
2.0,2.0,8.0,1360.0,0.0,1.0,0.0,1,39,1.0,2.0,2.0,0.905
2.0,2.0,2.0,1360.0,0.0,1.0,0.0,0,49,1.0,0.0,1.0,0.9
2.0,2.0,2.0,1088.0,2.0,1.0,1.0,1,49,5.0,3.0,1.0,0.9009
1.0,1.0,8.0,734.4000000000001,0.0,2.0,1.0,1,16,4.0,1.0,2.0,0.595
