bedrooms,baths,price,area_sqft,kitchens,store_rooms,drawing_room,dining_room,lounge_or_sitting_room,laundry_room,study_room,prayer_room,powder_room,gym,steam_room,other_rooms,luxury_score,furnishing_score,floors,agePossession,property_type,has_servant_room
3.0,4.0,2.2,1361.255,2.0,1.0,1,0,0,0,0,0,0,0,0,0,5.0,0,2.0,Undefined,1,0
3.0,4.0,2.4,1361.255,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2.0,Undefined,1,0
3.0,3.0,1.8,1361.255,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2.0,Undefined,1,0
3.0,4.0,2.1,1361.255,2.0,1.0,1,1,1,1,1,1,1,1,1,1,61.0,15,2.0,New Property,1,1
5.0,6.0,4.25,2722.51,2.0,1.0,1,1,1,1,1,1,1,1,1,1,66.0,25,2.0,New Property,1,1
7.0,7.0,5.75,5445.02,2.0,1.0,1,1,1,1,1,1,0,0,0,1,45.0,6,2.0,Relatively New,1,1
3.0,4.0,1.8,1361.255,2.0,1.0,1,1,1,1,1,1,1,1,1,0,63.0,15,2.0,New Property,1,1
3.0,4.0,1.9,1361.255,2.0,1.0,1,1,1,1,1,1,1,1,1,1,64.0,25,2.0,New Property,1,1
5.0,5.0,5.5,5445.02,2.0,1.0,1,1,1,1,1,1,1,1,1,1,66.0,25,2.0,New Property,1,0
5.0,5.0,4.0,2722.51,2.0,1.0,1,1,1,1,1,1,1,1,1,1,58.0,25,2.0,Relatively New,1,1
5.0,5.0,3.3,2722.51,2.0,1.0,0,0,0,0,1,0,0,0,0,0,38.0,11,2.0,Undefined,1,0
5.0,5.0,3.4,2722.51,2.0,1.0,1,1,1,1,1,1,1,1,1,1,66.0,25,2.0,New Property,1,0
3.0,4.0,2.0,1361.255,2.0,1.0,1,1,1,1,1,1,1,1,1,1,58.0,25,2.0,Relatively New,1,1
5.0,7.0,3.7,2722.51,2.0,1.0,1,1,1,1,0,0,1,0,0,0,53.0,18,2.0,New Property,1,1
3.0,4.0,2.35,1361.255,2.0,1.0,0,0,0,0,0,0,0,0,0,0,20.0,7,2.0,Relatively New,1,0
5.0,6.0,2.9,2722.51,2.0,1.0,1,1,1,0,0,0,1,0,0,1,66.0,15,2.0,New Property,1,1
5.0,6.0,6.3,3267.012,2.0,1.0,1,1,1,1,1,1,1,1,1,0,63.0,25,2.0,Under construction,1,1
5.0,7.0,4.75,2994.7609999999995,2.0,1.0,1,1,0,0,0,1,0,0,0,1,50.0,24,2.0,New Property,1,1
5.0,6.0,3.6,2722.51,2.0,1.0,1,1,0,1,1,1,1,0,0,1,50.0,14,2.0,New Property,1,1
5.0,5.0,6.65,5445.02,3.0,2.0,0,0,0,0,0,0,0,0,0,1,66.0,25,2.0,New Property,1,1
5.0,6.0,4.9,2722.51,2.0,1.0,1,1,1,1,1,1,1,1,1,1,66.0,25,2.0,New Property,1,1
5.0,7.0,3.6,2722.51,2.0,1.0,1,1,1,1,1,1,1,1,1,1,51.0,25,2.0,Undefined,1,1
5.0,6.0,3.3,2722.51,2.0,1.0,1,1,1,1,0,1,1,0,1,1,66.0,15,2.0,New Property,1,1
3.0,4.0,1.65,1361.255,2.0,1.0,1,1,1,1,1,0,1,0,1,0,66.0,15,2.0,Relatively New,1,1
5.0,7.0,3.5,2722.51,2.0,1.0,1,1,1,1,1,1,1,1,1,1,66.0,25,2.0,Undefined,1,0
3.0,5.0,2.75,1361.255,2.0,1.0,1,1,1,1,1,1,1,1,1,1,66.0,15,2.0,New Property,1,0
3.0,5.0,2.1,1361.255,2.0,1.0,1,1,1,1,1,1,1,1,1,1,66.0,15,2.0,New Property,1,0
5.0,6.0,3.5,2722.51,2.0,1.0,1,1,1,0,0,0,0,0,0,0,35.0,6,2.0,Undefined,1,1
3.0,4.0,2.25,1361.255,2.0,1.0,1,1,0,1,0,0,0,0,0,0,40.0,11,2.0,Relatively New,1,0
3.0,3.0,2.0,1361.255,2.0,1.0,1,1,1,1,1,1,1,1,1,1,66.0,25,2.0,New Property,1,0
3.0,4.0,2.55,1361.255,2.0,1.0,1,0,1,0,0,0,1,0,0,0,22.0,6,2.0,New Property,1,0
3.0,4.0,2.4,1361.255,2.0,1.0,1,1,1,0,0,0,1,0,0,1,61.0,25,2.0,New Property,1,1
3.0,4.0,2.2,1361.255,2.0,1.0,1,1,1,1,1,1,1,0,1,0,57.0,15,2.0,Relatively New,1,0
3.0,5.0,2.25,1361.255,2.0,1.0,1,1,0,0,1,1,0,0,0,1,54.0,23,2.0,Undefined,1,1
5.0,5.0,2.8,2722.51,2.0,1.0,0,0,0,0,1,0,0,0,0,1,57.0,23,2.0,New Property,1,0
3.0,4.0,3.25,2178.008,2.0,1.0,1,1,1,1,1,1,1,1,1,1,66.0,25,2.0,Relatively New,1,1
3.0,4.0,2.45,1361.255,2.0,1.0,1,1,1,1,1,1,1,1,1,0,63.0,25,2.0,Undefined,1,0
3.0,4.0,2.2,1361.255,2.0,1.0,1,1,1,1,1,1,1,1,1,0,60.0,25,2.0,Undefined,1,0
3.0,4.0,2.35,1361.255,2.0,1.0,1,1,1,1,1,1,1,1,1,0,60.0,25,2.0,Undefined,1,0
5.0,6.0,3.94,2913.0857,1.0,1.0,1,0,1,0,1,1,1,1,1,0,32.0,25,2.0,Undefined,1,0
5.0,5.0,3.5,2722.51,2.0,1.0,1,1,1,1,1,1,1,1,1,1,66.0,15,2.0,Relatively New,1,1
5.0,7.0,4.7,2722.51,2.0,1.0,1,1,1,1,1,1,1,1,1,1,66.0,25,2.0,New Property,1,1
5.0,7.0,3.25,2450.259,2.0,1.0,1,1,1,1,1,1,1,1,1,1,66.0,25,2.0,New Property,1,1
3.0,5.0,2.1,1633.506,2.0,1.0,1,1,1,1,1,1,1,1,1,1,66.0,25,2.0,New Property,1,1
3.0,7.0,2.5,1361.255,2.0,1.0,1,1,1,1,1,1,1,1,1,1,66.0,25,3.0,New Property,1,1
5.0,7.0,4.1,2994.7609999999995,2.0,1.0,1,1,1,1,1,1,1,1,1,1,66.0,15,3.0,New Property,1,1
3.0,5.0,2.29,1361.255,2.0,1.0,1,1,1,1,1,1,1,1,1,1,66.0,25,3.0,New Property,1,1
5.0,7.0,2.95,2722.51,2.0,1.0,1,1,1,1,1,1,1,1,1,1,66.0,15,3.0,New Property,1,1
3.0,5.0,1.9,1361.255,2.0,1.0,1,1,1,1,1,1,1,1,1,1,66.0,25,3.0,New Property,1,1
4.0,5.0,3.1,2178.008,2.0,1.0,0,0,0,0,1,0,0,0,0,0,38.0,11,2.0,Undefined,1,0
5.0,5.0,6.5,5445.02,2.0,1.0,1,1,1,1,1,1,1,0,0,0,46.0,20,2.0,Undefined,1,0
5.0,5.0,3.0,2722.51,2.0,1.0,1,1,1,1,1,1,1,1,1,0,59.0,25,2.0,New Property,1,0
5.0,6.0,2.9,2722.51,2.0,1.0,1,1,1,1,1,1,1,1,1,0,66.0,25,2.0,New Property,1,1
4.0,5.0,2.3,1361.255,2.0,1.0,1,1,1,1,1,1,1,1,1,0,66.0,25,2.0,New Property,1,0
3.0,4.0,1.85,1660.7310999999995,2.0,1.0,1,1,1,1,1,1,1,1,1,1,62.0,15,2.0,Relatively New,1,0
3.0,4.0,2.1,1361.255,2.0,1.0,1,1,1,1,1,1,1,1,1,1,57.0,15,2.0,New Property,1,0
3.0,4.0,2.34,1361.255,2.0,1.0,1,1,1,1,1,1,1,1,1,1,66.0,25,2.0,New Property,1,0
5.0,6.0,4.1,2722.51,2.0,1.0,1,1,1,1,1,1,1,1,1,1,66.0,25,2.0,New Property,1,0
3.0,4.0,2.05,2178.008,2.0,1.0,1,1,1,1,1,1,1,1,1,1,62.0,15,2.0,Moderately Old,1,0
3.0,4.0,1.95,1361.255,2.0,1.0,1,1,1,1,1,1,1,0,1,1,66.0,15,2.0,Relatively New,1,0
3.0,4.0,2.2,1361.255,2.0,1.0,1,1,0,0,0,1,0,0,0,1,23.0,25,2.0,New Property,1,0
3.0,4.0,2.35,1361.255,2.0,1.0,1,0,1,0,0,0,0,0,0,0,41.0,6,2.0,Undefined,1,0
5.0,6.0,4.5,2722.51,2.0,1.0,0,0,0,0,0,0,0,0,0,0,4.0,0,2.0,Undefined,1,0
3.0,4.0,1.85,1361.255,2.0,1.0,0,0,0,0,1,0,0,0,0,0,44.0,17,2.0,Undefined,1,0
3.0,4.0,1.9,1361.255,2.0,2.0,1,1,1,1,1,1,1,1,1,0,65.0,25,2.0,Moderately Old,1,0
3.0,4.0,2.0,1361.255,2.0,2.0,1,1,1,1,1,1,1,1,1,1,66.0,25,2.0,New Property,1,1
3.0,4.0,2.1,1361.255,2.0,2.0,1,1,1,1,1,1,1,1,1,1,66.0,25,2.0,New Property,1,1
3.0,4.0,2.2,1361.255,2.0,1.0,0,0,0,0,1,0,0,0,0,0,38.0,11,2.0,Undefined,1,0
5.0,5.0,3.3,2722.51,2.0,1.0,0,0,0,0,1,0,0,0,0,0,57.0,23,2.0,New Property,1,0
5.0,5.0,3.4,2722.51,2.0,1.0,0,0,0,0,1,0,0,0,0,0,38.0,11,2.0,Undefined,1,0
5.0,5.0,3.5,2722.51,2.0,1.0,1,1,1,1,1,1,1,1,1,0,50.0,23,2.0,New Property,1,0
5.0,5.0,3.7,2722.51,2.0,1.0,1,1,1,1,1,1,1,1,1,0,55.0,23,2.0,New Property,1,0
5.0,5.0,4.0,2722.51,2.0,1.0,0,0,0,0,1,0,0,0,0,1,62.0,25,2.0,Relatively New,1,1
5.0,5.0,4.2,2722.51,2.0,1.0,0,0,0,0,1,0,0,0,0,0,38.0,11,2.0,Undefined,1,0
3.0,4.0,1.8,1361.255,2.0,1.0,0,0,0,0,1,0,0,0,0,0,48.0,16,2.0,New Property,1,0
5.0,6.0,3.2,2722.51,2.0,1.0,1,1,1,1,1,1,1,1,1,1,66.0,25,3.0,New Property,1,1
6.0,6.0,2.95,2722.51,2.0,1.0,1,1,1,1,1,0,1,0,0,0,41.0,15,2.0,Undefined,1,1
6.0,6.0,3.0,2967.5359,2.0,1.0,1,1,1,1,1,1,1,1,1,1,66.0,25,2.0,Undefined,1,1
3.0,5.0,1.9,1361.255,2.0,1.0,1,1,1,1,1,1,1,1,1,1,62.0,25,2.0,New Property,1,1
3.0,5.0,1.85,1361.255,2.0,1.0,1,1,1,1,1,1,1,1,1,1,66.0,15,2.0,New Property,1,1
3.0,3.0,2.2,1361.255,2.0,1.0,1,0,1,0,0,0,0,0,0,1,23.0,7,2.0,Undefined,1,0
5.0,7.0,4.5,2722.51,2.0,1.0,1,1,0,0,0,0,0,0,0,1,14.0,5,2.0,New Property,1,1
5.0,5.0,3.75,2722.51,2.0,1.0,0,0,0,0,1,0,0,0,0,0,38.0,11,2.0,Undefined,1,0
3.0,3.0,2.5,1361.255,2.0,1.0,1,1,1,1,1,1,1,1,1,1,66.0,25,2.0,New Property,1,1
3.0,3.0,2.25,1361.255,2.0,1.0,1,1,1,1,1,1,1,1,1,1,66.0,25,2.0,New Property,1,1
4.0,5.0,3.6,2722.51,2.0,1.0,1,1,1,1,1,1,1,0,1,1,65.0,25,2.0,New Property,1,1
5.0,6.0,6.5,5445.02,2.0,1.0,1,1,1,1,1,1,1,1,1,1,57.0,25,2.0,Undefined,1,1
5.0,6.0,3.5,2722.51,2.0,1.0,1,1,1,1,1,1,1,1,1,0,43.0,4,2.0,Undefined,1,1
3.0,4.0,2.2,1633.506,2.0,1.0,1,1,1,1,1,1,1,1,1,1,56.0,13,2.0,Undefined,1,1
4.0,5.0,2.49,2722.51,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2.0,Undefined,1,0
3.0,7.0,2.4,1361.255,2.0,1.0,1,1,1,1,1,1,1,1,1,1,66.0,25,3.0,New Property,1,1
4.0,4.0,1.64,1633.506,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2.0,Undefined,1,0
5.0,6.0,2.75,2722.51,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2.0,Undefined,1,0
3.0,4.0,1.8,1361.255,2.0,1.0,0,0,0,0,1,0,0,0,0,0,38.0,11,2.0,Undefined,1,0
5.0,6.0,3.35,2722.51,2.0,1.0,1,1,1,1,1,1,1,1,1,0,57.0,15,2.0,New Property,1,1
6.0,6.0,11.9,6534.023999999999,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2.0,Undefined,1,0
5.0,5.0,3.7,2722.51,2.0,1.0,0,0,0,0,1,0,0,0,0,0,38.0,11,2.0,Undefined,1,0
5.0,6.0,5.0,2722.51,2.0,1.0,1,1,1,1,1,1,1,1,1,1,66.0,25,2.0,New Property,1,0
3.0,4.0,2.35,1361.255,2.0,2.0,1,1,1,1,1,1,1,1,1,1,66.0,25,2.0,New Property,1,0
5.0,6.0,4.95,2722.51,2.0,2.0,1,1,1,1,1,1,1,1,1,1,66.0,15,2.0,New Property,1,1
3.0,4.0,1.8,1361.255,2.0,2.0,1,1,1,1,1,1,1,1,1,1,66.0,25,2.0,New Property,1,1
3.0,4.0,1.85,1361.255,2.0,1.0,0,0,0,0,1,0,0,0,0,0,57.0,23,2.0,Relatively New,1,0
3.0,4.0,1.9,1361.255,2.0,1.0,0,0,0,0,1,0,0,0,0,0,38.0,11,2.0,Undefined,1,0
3.0,4.0,2.0,1361.255,2.0,1.0,0,0,0,0,1,0,0,0,0,0,38.0,11,2.0,Undefined,1,0
3.0,4.0,2.2,1361.255,2.0,1.0,1,1,1,1,1,1,1,1,1,1,66.0,25,2.0,New Property,1,0
3.0,4.0,2.1,1361.255,2.0,1.0,1,1,1,1,1,1,1,1,1,1,65.0,25,2.0,New Property,1,0
5.0,5.0,3.3,2722.51,2.0,1.0,1,1,0,0,1,0,0,0,0,0,46.0,16,2.0,Undefined,1,0
5.0,5.0,3.4,2722.51,2.0,1.0,0,0,0,0,1,0,0,0,0,0,38.0,11,2.0,Undefined,1,0
5.0,5.0,3.5,2722.51,2.0,1.0,0,0,0,0,1,0,0,0,0,0,57.0,23,2.0,Relatively New,1,0
3.0,4.0,1.8,1361.255,2.0,1.0,1,1,1,1,1,1,1,1,1,1,49.0,6,2.0,Undefined,1,1
5.0,6.0,3.6,2722.51,2.0,1.0,1,1,1,1,1,1,1,1,1,1,66.0,25,2.0,Relatively New,1,1
3.0,4.0,1.9,1361.255,2.0,1.0,1,1,1,1,1,1,1,1,1,0,47.0,4,2.0,Undefined,1,1
4.0,5.0,2.85,2722.51,1.0,1.0,1,1,1,1,1,1,1,1,1,1,66.0,25,3.0,New Property,1,1
5.0,6.0,4.0,2722.51,2.0,1.0,1,1,1,1,0,0,1,0,0,0,51.0,8,2.0,Under construction,1,1
5.0,6.0,7.0,5445.02,2.0,1.0,1,1,1,1,1,1,1,0,1,1,51.0,15,2.0,New Property,1,0
3.0,5.0,1.8,1633.506,2.0,1.0,1,1,1,1,0,1,0,0,0,1,59.0,15,2.0,New Property,1,1
5.0,5.0,3.5,2722.51,2.0,1.0,0,0,0,0,1,0,0,0,0,0,38.0,11,2.0,Undefined,1,0
3.0,4.0,1.9,1361.255,2.0,1.0,0,0,0,0,1,0,0,0,0,0,38.0,11,2.0,Undefined,1,0
5.0,6.0,3.5,2722.51,2.0,1.0,1,0,1,0,0,0,1,0,0,0,33.0,6,2.0,Undefined,1,0
3.0,3.0,2.3,1361.255,2.0,1.0,1,1,1,0,0,0,0,0,0,1,29.0,7,2.0,New Property,1,1
3.0,3.0,2.25,1361.255,2.0,1.0,1,1,0,0,1,1,0,0,0,1,50.0,14,2.0,New Property,1,1
5.0,7.0,4.2,2178.008,2.0,1.0,1,1,0,0,1,1,0,0,0,1,50.0,14,2.0,New Property,1,0
3.0,3.0,1.72,1660.7310999999995,2.0,1.0,1,0,1,0,0,0,0,0,0,0,33.0,6,2.0,Undefined,1,0
3.0,4.0,2.0,1361.255,2.0,1.0,1,1,1,1,1,1,1,0,0,1,38.0,8,2.0,New Property,1,0
3.0,3.0,1.7,1361.255,2.0,1.0,1,0,1,0,0,0,0,0,0,0,31.0,6,2.0,Under construction,1,0
3.0,3.0,1.6,1361.255,2.0,1.0,1,1,1,1,1,1,1,1,1,1,66.0,25,2.0,New Property,1,0
3.0,4.0,1.85,1361.255,2.0,1.0,1,0,1,0,0,0,0,0,0,0,31.0,6,2.0,Undefined,1,0
3.0,4.0,2.15,1361.255,2.0,1.0,1,1,0,0,0,0,0,0,0,0,25.0,6,2.0,Moderately Old,1,0
5.0,6.0,4.2,2722.51,2.0,1.0,1,0,1,0,0,0,0,0,0,1,54.0,6,2.0,New Property,1,0
5.0,6.0,3.5,2722.51,2.0,1.0,1,1,1,0,0,0,1,0,0,0,31.0,6,2.0,Undefined,1,0
5.0,6.0,4.2,2722.51,2.0,1.0,1,0,1,0,0,1,0,0,0,1,50.0,15,2.0,Undefined,1,0
4.0,5.0,2.8,2178.008,2.0,1.0,1,1,1,1,1,1,1,1,1,1,66.0,25,2.0,Undefined,1,0
3.0,4.0,2.3,1361.255,2.0,1.0,1,1,1,1,0,0,0,0,0,0,31.0,16,2.0,Undefined,1,0
3.0,4.0,2.4,1361.255,2.0,1.0,1,1,1,1,0,0,1,0,0,0,42.0,15,2.0,Relatively New,1,1
5.0,6.0,2.5,2722.51,2.0,1.0,1,1,1,1,1,1,1,1,1,1,60.0,25,2.0,Relatively New,1,1
3.0,4.0,2.35,1361.255,2.0,1.0,1,1,1,0,0,0,0,0,0,0,39.0,10,2.0,Undefined,1,0
5.0,6.0,3.6,2722.51,2.0,1.0,1,0,1,0,0,0,1,0,0,0,31.0,6,2.0,Undefined,1,0
5.0,6.0,3.4,2722.51,2.0,1.0,1,1,1,0,0,0,0,0,0,1,33.0,6,2.0,New Property,1,1
5.0,6.0,7.5,5445.02,2.0,1.0,1,1,1,0,0,0,0,0,0,0,33.0,6,2.0,Undefined,1,0
5.0,6.0,3.5,2722.51,2.0,1.0,1,1,1,0,0,0,0,0,0,0,31.0,6,2.0,Undefined,1,0
5.0,6.0,3.45,2722.51,2.0,1.0,1,1,1,0,0,0,0,0,0,0,31.0,6,2.0,Undefined,1,0
5.0,6.0,8.0,5445.02,2.0,1.0,1,1,1,0,0,0,0,0,0,0,21.0,1,2.0,Undefined,1,0
5.0,6.0,3.5,2722.51,2.0,1.0,1,0,1,0,0,0,1,0,0,0,53.0,25,2.0,New Property,1,0
3.0,4.0,2.2,1361.255,2.0,1.0,1,1,1,0,1,0,1,0,0,0,42.0,8,2.0,Undefined,1,1
3.0,3.0,2.1,1361.255,2.0,1.0,1,1,1,0,0,1,0,0,0,0,42.0,6,2.0,Undefined,1,1
5.0,6.0,7.5,5445.02,2.0,1.0,1,0,1,0,0,0,0,0,0,0,28.0,6,2.0,Undefined,1,0
5.0,6.0,3.5,2722.51,2.0,1.0,1,0,1,0,0,0,1,0,0,0,33.0,6,2.0,Undefined,1,0
5.0,6.0,6.0,5445.02,2.0,1.0,1,1,1,1,1,1,1,1,1,1,66.0,25,2.0,New Property,1,1
5.0,6.0,3.5,2722.51,2.0,1.0,1,1,1,1,1,1,1,1,1,1,62.0,25,2.0,New Property,1,1
3.0,4.0,2.4,1361.255,2.0,1.0,1,1,1,1,1,1,1,1,1,0,65.0,25,2.0,Undefined,1,1
5.0,6.0,7.0,5445.02,2.0,1.0,1,1,1,1,1,1,1,1,1,1,66.0,25,2.0,Relatively New,1,1
5.0,6.0,3.5,2913.0857,2.0,1.0,1,1,1,1,1,1,1,1,1,1,66.0,25,2.0,Relatively New,1,1
5.0,6.0,4.3,2722.51,2.0,2.0,1,1,1,1,1,1,1,1,1,1,66.0,25,2.0,New Property,1,1
3.0,4.0,1.95,1361.255,2.0,1.0,1,1,1,1,1,1,1,0,1,0,62.0,15,2.0,New Property,1,1
3.0,4.0,2.85,1361.255,2.0,1.0,1,1,0,0,0,0,0,0,0,0,31.0,14,2.0,New Property,1,0
6.0,7.0,7.5,2722.51,2.0,1.0,0,0,0,0,0,0,0,0,0,0,15.0,12,3.0,New Property,1,0
5.0,6.0,4.5,2722.51,1.0,1.0,1,1,1,1,1,1,1,1,1,0,52.0,25,2.0,New Property,1,0
5.0,6.0,5.9,2722.51,2.0,1.0,1,1,0,0,0,0,1,0,0,0,42.0,15,2.0,Undefined,1,1
3.0,4.0,1.8,1361.255,1.0,1.0,1,1,1,1,1,1,1,1,1,0,63.0,25,12.0,Relatively New,1,0
5.0,6.0,3.45,2722.51,2.0,1.0,1,0,1,0,0,0,1,0,0,0,33.0,6,2.0,Undefined,1,0
3.0,4.0,3.3,1361.255,2.0,1.0,1,0,1,0,0,0,0,0,0,0,37.0,6,2.0,Undefined,1,0
4.0,5.0,3.65,2178.008,2.0,1.0,1,1,1,0,0,0,1,0,0,0,31.0,6,2.0,Undefined,1,0
3.0,4.0,2.1,1361.255,2.0,1.0,1,1,0,0,0,0,0,0,0,0,18.0,0,2.0,Undefined,1,0
5.0,6.0,4.19,2722.51,2.0,1.0,1,1,1,1,1,1,1,1,1,0,41.0,25,2.0,Undefined,1,0
5.0,7.0,5.9,2722.51,2.0,1.0,1,1,0,0,1,1,0,0,0,0,19.0,12,2.0,New Property,1,1
5.0,7.0,3.8,2722.51,2.0,1.0,1,1,1,1,1,1,1,0,1,1,42.0,14,2.0,Relatively New,1,0
4.0,5.0,2.5,1633.506,2.0,1.0,1,1,1,1,1,1,1,1,1,1,56.0,6,2.0,Relatively New,1,1
4.0,4.0,2.1,1361.255,2.0,1.0,1,1,1,0,1,1,1,0,1,1,66.0,15,2.0,Relatively New,1,1
4.0,5.0,2.45,1361.255,2.0,1.0,1,1,1,1,1,1,1,0,0,1,62.0,25,2.0,New Property,1,1
5.0,6.0,3.5,2722.51,1.0,1.0,1,1,1,1,1,1,1,1,1,0,25.0,9,2.0,Undefined,1,1
3.0,4.0,2.1,1361.255,1.0,1.0,1,1,1,0,0,0,0,0,0,1,52.0,13,2.0,New Property,1,0
5.0,7.0,9.5,5445.02,3.0,1.0,1,1,1,0,0,0,0,0,0,0,33.0,8,2.0,New Property,1,0
5.0,6.0,4.0,2722.51,2.0,1.0,1,1,1,1,1,1,1,1,1,1,66.0,25,2.0,New Property,1,1
4.0,6.0,2.6,2994.7609999999995,2.0,1.0,1,1,1,1,1,1,1,0,1,0,63.0,15,2.0,New Property,1,1
3.0,4.0,2.0,1361.255,2.0,1.0,1,1,1,1,1,1,1,1,1,1,66.0,25,2.0,Relatively New,1,1
3.0,4.0,1.7,1361.255,2.0,1.0,0,0,0,0,0,0,0,0,0,0,6.0,2,2.0,New Property,1,0
5.0,6.0,2.9,2722.51,2.0,1.0,1,1,1,0,1,0,1,0,0,0,44.0,8,2.0,Undefined,1,1
5.0,6.0,6.0,5445.02,2.0,1.0,1,1,1,0,0,0,1,0,0,0,31.0,6,2.0,Undefined,1,0
5.0,6.0,5.5,5445.02,2.0,1.0,1,1,1,0,0,0,0,0,0,0,30.0,6,2.0,Undefined,1,0
5.0,6.0,4.0,4083.765,2.0,1.0,1,0,1,0,0,0,0,0,0,0,30.0,6,2.0,Undefined,1,0
3.0,3.0,2.35,1361.255,2.0,2.0,1,1,1,1,1,1,1,1,1,1,66.0,15,2.0,New Property,1,1
5.0,6.0,4.9,2994.7609999999995,2.0,1.0,1,1,1,1,1,1,1,0,1,1,65.0,15,2.0,New Property,1,1
3.0,4.0,1.3,1361.255,2.0,1.0,1,1,1,1,1,1,1,1,1,1,66.0,25,2.0,New Property,1,1
3.0,4.0,2.55,1361.255,2.0,1.0,1,1,1,1,1,1,1,1,1,1,66.0,25,2.0,Relatively New,1,1
3.0,4.0,2.35,1361.255,2.0,1.0,1,0,1,0,0,0,0,0,0,0,24.0,6,2.0,Undefined,1,0
3.0,3.0,2.05,2178.008,2.0,1.0,1,0,1,0,0,0,0,0,0,0,35.0,6,2.0,Undefined,1,0
3.0,4.0,2.1,1361.255,2.0,1.0,1,0,1,0,0,0,0,0,0,0,35.0,6,2.0,Undefined,1,0
3.0,4.0,2.15,1361.255,2.0,1.0,1,0,1,0,0,0,0,0,0,0,32.0,24,2.0,New Property,1,0
3.0,4.0,2.2,1361.255,2.0,1.0,1,1,1,1,1,1,1,1,1,1,63.0,15,2.0,New Property,1,1
5.0,6.0,3.85,2722.51,2.0,1.0,1,0,1,0,0,0,0,0,0,0,35.0,6,2.0,Undefined,1,0
4.0,4.0,3.1,2178.008,2.0,2.0,1,1,1,1,1,1,1,1,1,1,62.0,25,2.0,New Property,1,1
5.0,6.0,4.5,2722.51,2.0,1.0,1,1,1,1,1,1,1,1,1,1,57.0,25,2.0,New Property,1,1
4.0,4.0,2.5,2722.51,1.0,1.0,1,1,1,1,1,1,1,1,1,1,66.0,15,2.0,New Property,1,1
3.0,7.0,2.2,1361.255,2.0,1.0,1,1,1,1,1,1,1,1,1,1,66.0,15,3.0,New Property,1,1
3.0,4.0,1.8,1361.255,2.0,1.0,0,0,0,0,1,0,0,0,0,0,38.0,11,2.0,Undefined,1,0
3.0,4.0,1.9,1361.255,2.0,1.0,0,0,0,0,1,0,0,0,0,0,38.0,11,2.0,Undefined,1,0
3.0,4.0,1.7,1361.255,2.0,1.0,1,1,1,1,1,1,1,0,1,1,66.0,15,2.0,Relatively New,1,1
3.0,4.0,1.65,1361.255,2.0,1.0,1,1,1,1,1,1,1,1,1,1,58.0,15,2.0,Relatively New,1,1
3.0,4.0,1.45,1361.255,2.0,1.0,1,1,1,1,1,1,1,0,1,1,45.0,6,2.0,New Property,1,1
5.0,6.0,11.0,5445.02,2.0,1.0,1,1,1,1,1,1,1,1,1,1,66.0,25,2.0,New Property,1,0
5.0,6.0,2.4,2722.51,2.0,1.0,1,1,1,1,1,1,0,0,0,1,52.0,25,2.0,Undefined,1,1
5.0,6.0,4.45,2722.51,2.0,1.0,1,1,1,1,1,1,1,1,1,1,66.0,25,3.0,New Property,1,1
3.0,5.0,1.75,1361.255,2.0,1.0,1,1,1,1,1,1,1,0,1,1,55.0,15,2.0,New Property,1,1
3.0,4.0,2.5,1361.255,2.0,1.0,1,1,1,1,1,1,1,0,0,0,63.0,25,2.0,New Property,1,1
4.0,4.0,4.1,2722.51,2.0,1.0,0,0,0,0,1,0,0,0,0,0,38.0,1,2.0,Undefined,1,0
5.0,5.0,3.9,2722.51,2.0,1.0,0,0,0,0,1,0,0,0,0,0,38.0,1,2.0,Undefined,1,0
4.0,4.0,4.1,2722.51,2.0,1.0,0,0,0,0,1,0,0,0,0,0,38.0,1,2.0,Undefined,1,0
5.0,6.0,2.85,2722.51,2.0,1.0,1,1,1,1,1,1,1,1,1,1,60.0,25,2.0,New Property,1,0
5.0,6.0,3.5,2722.51,2.0,1.0,1,1,0,1,1,0,1,0,0,0,49.0,13,2.0,New Property,1,1
5.0,7.0,5.75,4356.016,2.0,1.0,1,1,1,1,1,1,1,1,1,1,66.0,25,2.0,New Property,1,1
4.0,5.0,3.0,2722.51,2.0,1.0,1,0,1,0,0,0,0,0,0,0,47.0,23,2.0,Relatively New,1,0
3.0,4.0,1.9,1361.255,2.0,1.0,1,0,1,1,0,0,1,0,0,0,36.0,5,2.0,New Property,1,0
3.0,3.0,1.9,1361.255,2.0,1.0,1,0,1,0,0,0,1,0,0,1,52.0,15,2.0,Old Property,1,0
3.0,4.0,1.9,1361.255,2.0,1.0,1,1,1,1,1,1,1,1,1,1,65.0,15,2.0,Relatively New,1,1
6.0,7.0,10.0,5445.02,2.0,1.0,1,1,1,0,0,0,1,0,0,1,36.0,6,2.0,New Property,1,0
3.0,4.0,2.2,1361.255,2.0,1.0,1,1,1,0,0,0,1,0,0,1,54.0,15,2.0,Old Property,1,0
5.0,6.0,9.0,5445.02,2.0,1.0,1,1,1,0,0,0,1,0,0,0,33.0,6,2.0,Undefined,1,0
